id,clee,nombre_de_la_unidad_economica,codigo_de_la_clase_actividad_scian,latitud,longitud,source_path,source_file,source_folder,layer_type,texto_busqueda,codigo_scian_detectado,palabras_clave_detectadas,categoria_relevancia_ambiental,nota_metodologica,distancia_hidrografia_m,en_buffer_100m,en_buffer_250m,en_buffer_500m,en_buffer_1000m,rango_distancia_hidrografia,localidad,municipio,actividad_denue_original,codigo_scian_original,texto_busqueda_normalizado,etapa_productiva_sugerida,etapa_productiva_secundaria,subtipo_confeccion,presion_ambiental_potencial,confianza_clasificacion,evidencia_clasificacion,palabras_clave_etapa,reglas_activadas,tiene_senal_proceso_humedo,tiene_senal_mezclilla_jeans,tiene_senal_lavado_deslavado,tiene_senal_tenido_tintoreria,tiene_senal_acabado_tratamiento,tiene_senal_industrial,tiene_senal_maquila,es_confeccion_especializada,es_comercio_o_renta,requiere_auditoria_manual,motivo_auditoria,prioridad_auditoria,prioridad_campo,motivo_prioridad_campo,decision_estudio_sugerida,decision_alcance_proyecto,motivo_exclusion_prioritaria,flag_universo_alcance_proyecto,motivo_universo_alcance_proyecto,flag_fuera_alcance_productivo_textil,flag_estudio_prioritario,motivo_flag_estudio_prioritario,flag_proceso_humedo_relevante,flag_mezclilla_jeans,flag_lavado_deslavado,flag_tenido_tintoreria,flag_acabado_tratamiento,flag_maquila_productiva,flag_confeccion_especializada_baja_relevancia,flag_comercio_o_renta,flag_requiere_auditoria_manual,flag_prioridad_campo,flag_cercania_hidrografia_250m,flag_senal_industrial,flag_texto_ambiguo,flag_posible_falso_positivo,flag_posible_falso_negativo,query_maps,query_web,estado_auditoria_productiva,decision_estudio_final,etapa_productiva_final,categoria_ambiental_final,categoria_auditada,categoria_auditada_normalizada,etapa_productiva_auditada,notas_auditoria,fuente_auditoria,decision_estudio,fecha_auditoria,auditor_responsable
7582895,21132315225000591000000000U7,COMPOSTURAS DE PRENDAS DE VESTIR,315225,19.28425793,-98.45009233,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000591000000000u7 composturas de prendas de vestir 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",614.1617418672181,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315225000591000000000u7 composturas de prendas de vestir 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,composturas de prendas de vestir 21132315225000591000000000u7 composturas de prendas de vestir 315225 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315225,confeccion_maquila,,especializada_baja_relevancia,media,media,SCIAN 315225 | confeccion: prendas de vestir | confeccion_especializada: composturas,composturas,scian_prefijo_315; texto_confeccion; texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,COMPOSTURAS DE PRENDAS DE VESTIR San Martin Texmelucan Puebla Google Maps,COMPOSTURAS DE PRENDAS DE VESTIR San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
7583005,21132812210000721000000000U0,HIPERCLEAN,812210,19.28642501,-98.44478408,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000721000000000u0 hiperclean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",184.2610883111232,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000721000000000u0 hiperclean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,hiperclean 21132812210000721000000000u0 hiperclean 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210,lavanderia_industrial,,,alta,media,SCIAN 812210,,scian_812210,True,False,False,False,False,False,False,False,False,True,,alta,muy_alta,proceso humedo o tratamiento y distancia <= 250 m a hidrografia; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento y distancia <= 250 m a hidrografia,True,False,False,False,False,False,False,False,True,True,True,False,False,False,False,HIPERCLEAN San Martin Texmelucan Puebla Google Maps,HIPERCLEAN San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
7583140,21132811499001381000000000U2,SASTRERIA SIN NOMBRE,811499,19.28466997,-98.43224942,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132811499001381000000000u2 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",557.1626556666907,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132811499001381000000000u2 sastreria sin nombre 811499 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,811499,sastreria sin nombre 21132811499001381000000000u2 sastreria sin nombre 811499 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 811499 sastreria,confeccion_especializada_baja_relevancia,,especializada_baja_relevancia,baja,alta,confeccion_especializada: sastreria,sastreria,texto_confeccion_especializada,False,False,False,False,False,False,False,True,False,False,,baja,baja,,excluir_del_universo_prioritario,fuera_alcance_contexto_textil,confeccion especializada o sobre medida sin senales industriales ni humedas,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,True,False,False,False,False,False,False,True,False,SASTRERIA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,SASTRERIA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,excluir_del_universo_prioritario,confeccion_especializada_baja_relevancia,baja,,,,,,,,
7583210,21132315225000611000000000U3,GALI DE MEXICO,315225,19.28928052,-98.43309813,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315225000611000000000u3 gali de mexico 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,,revisar,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",486.02337090517636,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132315225000611000000000u3 gali de mexico 315225 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315225,gali de mexico 21132315225000611000000000u3 gali de mexico 315225 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315225,revisar,confeccion_maquila,,pendiente,baja,SCIAN 315225,,scian_prefijo_315,False,False,False,False,False,False,False,False,False,True,confeccion generica sin suficiente detalle operativo,media,baja,,mantener_pendiente,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,GALI DE MEXICO San Martin Texmelucan Puebla Google Maps,GALI DE MEXICO San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,mantener_pendiente,revisar,pendiente,,,,,,,,
7583382,21132315229003691100000000U4,SERVICIO DE COSTURA SIN NOMBRE,315229,19.30181762,-98.46935657,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003691100000000u4 servicio de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",122.55861635365744,False,True,True,True,100-250 m,San Martin Texmelucan,San Martin Texmelucan,21132315229003691100000000u4 servicio de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,servicio de costura sin nombre 21132315229003691100000000u4 servicio de costura sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 costura,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,SERVICIO DE COSTURA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,SERVICIO DE COSTURA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
7583770,21132315192000091010000000U0,ELABORACION DE ROPA DE ESTAMBRE,315123,19.28840012,-98.43656809,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315192000091010000000u0 elaboracion de ropa de estambre 315123 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315123,,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",335.9325030486824,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,21132315192000091010000000u0 elaboracion de ropa de estambre 315123 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315123,elaboracion de ropa de estambre 21132315192000091010000000u0 elaboracion de ropa de estambre 315123 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315123,confeccion_maquila,,generica,media,media,"SCIAN 315123 | confeccion: ropa, elaboracion de ropa",,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,ELABORACION DE ROPA DE ESTAMBRE San Martin Texmelucan Puebla Google Maps,ELABORACION DE ROPA DE ESTAMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
7726725,29019315229000591000000000U0,MAQUILA DE PANTALON,315229,19.28131735,-98.39741729,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,29019315229000591000000000u0 maquila de pantalon 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila; pantalon,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",428.0125230365959,False,False,True,True,250-500 m,San Martin Texmelucan,San Martin Texmelucan,29019315229000591000000000u0 maquila de pantalon 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,maquila de pantalon 29019315229000591000000000u0 maquila de pantalon 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 maquila pantalon,confeccion_maquila,,maquila_productiva,media,media,SCIAN 315229 | maquila: maquila | confeccion: pantalon,maquila,scian_prefijo_315; texto_confeccion; texto_maquila,False,False,False,False,False,False,True,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,MAQUILA DE PANTALON San Martin Texmelucan Puebla Google Maps,MAQUILA DE PANTALON San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077015,21132315229003941000000000U3,COSTURAS SIN NOMBRE,315229,19.27755571,-98.41774535,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003941000000000u3 costuras sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",35.573850124619646,True,True,True,True,0-100 m,San Martin Texmelucan,San Martin Texmelucan,21132315229003941000000000u3 costuras sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costuras sin nombre 21132315229003941000000000u3 costuras sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 costura,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,True,cercania a hidrografia requiere cautela documental; maquila o confeccion productiva sin senal humeda,alta,media,actividad productiva o ambigua cerca de hidrografia,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,True,True,True,False,False,False,False,COSTURAS SIN NOMBRE San Martin Texmelucan Puebla Google Maps,COSTURAS SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077285,21132315229003992000000000U6,TALLER DE COSTURA SIN NOMBRE,315229,19.27982532,-98.43198717,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132315229003992000000000u6 taller de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,costura,media_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",540.4611603515777,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132315229003992000000000u6 taller de costura sin nombre 315229 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,315229,taller de costura sin nombre 21132315229003992000000000u6 taller de costura sin nombre 315229 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 315229 costura,confeccion_maquila,,generica,media,media,SCIAN 315229 | confeccion: costura,,scian_prefijo_315; texto_confeccion,False,False,False,False,False,False,False,False,False,False,,baja,media,contexto productivo textil,incluir_contexto_productivo,fuera_alcance_contexto_textil,,False,textil fuera del alcance operativo definido para este proyecto,True,False,"sin senales suficientes de proceso humedo, tratamiento, mezclilla prioritaria o maquila relevante",False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,TALLER DE COSTURA SIN NOMBRE San Martin Texmelucan Puebla Google Maps,TALLER DE COSTURA SIN NOMBRE San Martin Texmelucan Puebla textil maquila confeccion lavanderia tintoreria,sin_decision_manual,incluir_contexto_productivo,confeccion_maquila,media,,,,,,,,
8077338,21132812210000961000000000U2,LAVANDERIAS DE AUTOSERVICIO DOLPHIN CLEAN,812210,19.28320912,-98.44073799,data\raw\agebs\san_martin\INEGI_DENUE_.shp,INEGI_DENUE_.shp,agebs\san_martin,denue,21132812210000961000000000u2 lavanderias de autoservicio dolphin clean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderia,alta_relevancia_ambiental,"Priorizacion preliminar por produccion, confeccion, maquila, acabado o lavado textil; se excluye comercio de prendas y no implica evidencia de contaminacion directa.",543.2283977394627,False,False,False,True,500-1000 m,San Martin Texmelucan,San Martin Texmelucan,21132812210000961000000000u2 lavanderias de autoservicio dolphin clean 812210 data\raw\agebs\san_martin\inegi_denue_.shp inegi_denue_.shp agebs\san_martin denue,812210,lavanderias de autoservicio dolphin clean 21132812210000961000000000u2 lavanderias de autoservicio dolphin clean 812210 data raw agebs san martin inegi denue shp inegi denue shp agebs san martin denue 812210 lavanderia,lavanderia_industrial,,,alta,media,SCIAN 812210 | lavanderia_industrial: lavanderia,lavanderia,scian_812210; texto_lavanderia_industrial,True,False,True,False,False,False,False,False,False,False,,alta,alta,proceso humedo o tratamiento; senal compatible con proceso humedo o tratamiento de prendas,incluir_prioritario,dentro_alcance_proyecto,,True,senal de proceso humedo o tratamiento; senal especifica de lavado/deslavado/lavanderia,False,True,senal compatible con proceso humedo o tratamiento de prendas; proceso humedo o tratamiento,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,LAVANDERIAS DE AUTOSERVICIO DOLPHIN CLEAN San Martin Texmelucan Puebla Google Maps,LAVANDERIAS DE AUTOSERVICIO DOLPHIN CLEAN San Martin Texmelucan Puebla lavanderia industrial textil prendas,sin_decision_manual,incluir_prioritario,lavanderia_industrial,alta,,,,,,,,
