escenario_a,escenario_b,ari
hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.08281295382727061
hdbscan__min_cluster_size-10__min_samples-5__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.06880978807663912
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,0.5402240784937993
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.23459926050766625
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.2469517141677877
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.4743201919488045
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.3283667679397997
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.2431337095354232
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.4760970193996162
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.23352563211385505
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.2837563168452218
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.24663045594068234
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.27596098876425673
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.23887405193630112
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.41937103124075215
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.22956902646582275
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.2864941601439461
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.2374051033360306
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.2388913677281837
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.23284227414968867
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.3590657965062936
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.21970410805971963
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.36633957825537633
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.2358346954240463
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.2682855954076529
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.21979332470714305
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.3917909674201625
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.21666900688959914
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.3032474627318359
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.18108873433670666
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.1938098205821715
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.19326650887235874
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,0.06931340880309307
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.4013217479865958
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.2051648195007429
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.38854611773601994
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.07610834093906814
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.6398472760981498
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.0682475567288677
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.38184629971409806
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.08741341504505949
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.30471940032471767
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.07245773287551475
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.5303882547603722
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.06431394388072953
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.3436773111445367
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.0799076115468529
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.1880990121390783
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.06893346250346398
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.34133138977681965
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.06100685135858058
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.17461417347873318
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.07825201974201855
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.06917088743267535
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.061278965485027
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.17281512320802728
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.0578458070073806
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.11746943869116742
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.25950046984185293
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.15079966792201321
hdbscan__min_cluster_size-10__min_samples-10__cluster_selection_method-leaf,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.1374839662735501
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,0.14772734478065414
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.18632679452357712
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.08137489857351154
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.9251034361554509
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.10874156268297443
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.9976662388299539
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.18558158509151518
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.7932339879448174
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.09469039340186666
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.922278171389378
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.12050906778842328
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.9891723483698851
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-leaf,0.2004308521974844
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-eom,0.7696840259460832
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-5__cluster_selection_method-leaf,0.10768044969933832
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-eom,0.8277185345152251
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-10__cluster_selection_method-leaf,0.13350044930767996
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-eom,0.8486011210215152
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-50__min_samples-20__cluster_selection_method-leaf,0.3520153171474688
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-eom,0.7666299632318471
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-5__cluster_selection_method-leaf,0.25289989462662205
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-eom,0.8015134071480525
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-10__cluster_selection_method-leaf,0.27847473619045376
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-eom,0.8423945774938363
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,hdbscan__min_cluster_size-75__min_samples-20__cluster_selection_method-leaf,0.38805999683510306
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,optics__min_samples-10__xi-0p05__min_cluster_size_frac-0p01,0.12352860093319418
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,optics__min_samples-20__xi-0p05__min_cluster_size_frac-0p01,0.32955612949985574
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-eom,optics__min_samples-30__xi-0p05__min_cluster_size_frac-0p01,0.3677116643357408
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-eom,0.19673549750376174
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-5__cluster_selection_method-leaf,0.3255312669619307
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-eom,0.1367615286507184
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-10__cluster_selection_method-leaf,0.5431055510001537
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-eom,0.14628408810604399
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-20__min_samples-20__cluster_selection_method-leaf,0.7924602493347392
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-eom,0.15211742223169358
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-5__cluster_selection_method-leaf,0.33235633164998146
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-eom,0.1341686085312177
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-10__cluster_selection_method-leaf,0.49236810870746556
hdbscan__min_cluster_size-10__min_samples-20__cluster_selection_method-leaf,hdbscan__min_cluster_size-30__min_samples-20__cluster_selection_method-eom,0.14102160508623562
